123.125.71.57 - - [11/Apr/2019:02:07:32 +0800] "GET http://mayubin.xyz/robots.txt HTTP/1.1" 404 647 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"[t201T0a0]
66.102.6.48 - - [11/Apr/2019:22:24:37 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 7740 "http://mayubin.xyz/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36"[CVLt1042T0a304]
66.102.6.52 - - [11/Apr/2019:22:24:37 +0800] "GET http://mayubin.xyz/img/portfolio/gravity-paper.jpg HTTP/1.1" 200 37513 "http://mayubin.xyz/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36"[Lt1143T0a200]
66.102.6.52 - - [11/Apr/2019:22:24:37 +0800] "GET http://mayubin.xyz/vendor/jquery/jquery.min.js HTTP/1.1" 200 30820 "http://mayubin.xyz/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36"[CVLt1455T0a304]
61.151.178.166 - - [11/Apr/2019:22:24:37 +0800] "GET http://mayubin.xyz/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 58324 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"[CLt814T0a0]
66.102.6.48 - - [11/Apr/2019:22:24:38 +0800] "GET http://mayubin.xyz/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77401 "http://mayubin.xyz/vendor/font-awesome/css/font-awesome.min.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36"[CVLt1433T0a304]
66.102.6.48 - - [11/Apr/2019:22:24:38 +0800] "GET http://mayubin.xyz/img/portfolio/envelope-brand.jpg HTTP/1.1" 200 34539 "http://mayubin.xyz/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36"[Lt2687T0a200]
66.102.6.48 - - [11/Apr/2019:22:24:39 +0800] "GET http://mayubin.xyz/img/portfolio/paper-presentation.jpg HTTP/1.1" 200 42542 "http://mayubin.xyz/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36"[Lt2880T0a200]
66.102.6.50 - - [11/Apr/2019:22:24:39 +0800] "GET http://mayubin.xyz/img/portfolio/trifold.jpg HTTP/1.1" 200 63984 "http://mayubin.xyz/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36"[Lt3281T0a200]
61.151.178.164 - - [11/Apr/2019:22:24:39 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 44594 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.104 Safari/537.36 Core/1.53.2141.400 QQBrowser/9.5.10219.400"[CVLt401T0a304]
61.151.178.166 - - [11/Apr/2019:22:24:40 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 3372 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) 			Chrome/55.0.2883.95 Safari/537.36"[CVLt0T0a304]
61.151.178.166 - - [11/Apr/2019:22:24:41 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 44594 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"[CLt0T0a0]
61.151.178.166 - - [11/Apr/2019:22:24:43 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 24355 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"[CVLt0T0a304]
61.151.178.164 - - [11/Apr/2019:22:24:44 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 24355 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"[CLt0T0a0]
61.151.178.166 - - [11/Apr/2019:22:24:44 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 2061 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"[CVLt0T0a304]
61.129.6.159 - - [11/Apr/2019:22:24:47 +0800] "GET http://mayubin.xyz/detail.html HTTP/1.1" 200 6980 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"[Lt200T0a200]
101.89.29.86 - - [11/Apr/2019:22:24:47 +0800] "GET http://mayubin.xyz/contact.html HTTP/1.1" 200 2516 "" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
61.129.6.159 - - [11/Apr/2019:22:24:47 +0800] "GET http://mayubin.xyz/vendor/jquery/jquery.min.js HTTP/1.1" 200 87179 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/css/custom.css HTTP/1.1" 200 258 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 7361 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.carousel.css HTTP/1.1" 200 1646 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/css/style.default.css HTTP/1.1" 200 8874 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.theme.default.css HTTP/1.1" 200 820 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 23880 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/vendor/jquery/jquery.min.js HTTP/1.1" 200 30820 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
61.151.178.164 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 2061 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"[CLt0T0a0]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 7740 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 15889 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:48 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 1640 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:49 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 11871 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:49 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 7652 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:49 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 871 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:49 +0800] "GET http://mayubin.xyz/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0 HTTP/1.1" 200 98162 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CVLt0T0a304]
101.89.29.86 - - [11/Apr/2019:22:24:50 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 7740 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"[CLt0T0a0]
61.129.6.159 - - [11/Apr/2019:22:24:51 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 21256 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"[CVLt0T0a304]
61.129.6.159 - - [11/Apr/2019:22:24:56 +0800] "GET http://mayubin.xyz/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 58324 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.104 Safari/537.36 Core/1.53.2141.400 QQBrowser/9.5.10219.400"[CVLt601T0a304]
61.129.6.159 - - [11/Apr/2019:22:24:58 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 3372 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"[CVLt0T0a304]
61.129.6.159 - - [11/Apr/2019:22:24:58 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 44594 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"[CVLt0T0a304]
61.129.6.159 - - [11/Apr/2019:22:25:00 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 24355 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.104 Safari/537.36 Core/1.53.2141.400 QQBrowser/9.5.10219.400"[CVLt0T0a304]
61.129.6.159 - - [11/Apr/2019:22:25:03 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 2061 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.104 Safari/537.36 Core/1.53.2141.400 QQBrowser/9.5.10219.400"[CVLt204T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:11 +0800] "GET http://mayubin.xyz/detail.html HTTP/1.1" 200 2561 "" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt201T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:11 +0800] "GET http://mayubin.xyz/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 7361 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/css/custom.css HTTP/1.1" 200 258 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.theme.default.css HTTP/1.1" 200 820 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 23880 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.carousel.css HTTP/1.1" 200 1646 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/css/style.default.css HTTP/1.1" 200 8874 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/vendor/jquery/jquery.min.js HTTP/1.1" 200 30820 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 7740 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 15889 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 1640 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:12 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 11871 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:13 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 7652 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:13 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 871 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:13 +0800] "GET http://mayubin.xyz/img/slider/3.jpg HTTP/1.1" 200 19505 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:13 +0800] "GET http://mayubin.xyz/img/slider/2.jpg HTTP/1.1" 200 43771 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:13 +0800] "GET http://mayubin.xyz/img/slider/1.jpg HTTP/1.1" 200 12708 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:13 +0800] "GET http://mayubin.xyz/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0 HTTP/1.1" 200 98162 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CVLt0T0a304]
61.151.207.141 - - [11/Apr/2019:22:25:16 +0800] "GET http://mayubin.xyz/vendor/popper.js/umd/popper.min.js HTTP/1.1" 200 7740 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CLt0T0a0]
61.151.207.141 - - [11/Apr/2019:22:25:16 +0800] "GET http://mayubin.xyz/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 15889 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CLt0T0a0]
61.151.207.141 - - [11/Apr/2019:22:25:16 +0800] "GET http://mayubin.xyz/vendor/jquery.cookie/jquery.cookie.js HTTP/1.1" 200 1640 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CLt0T0a0]
61.151.207.141 - - [11/Apr/2019:22:25:17 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/owl.carousel.min.js HTTP/1.1" 200 11871 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CLt0T0a0]
61.151.207.141 - - [11/Apr/2019:22:25:17 +0800] "GET http://mayubin.xyz/vendor/masonry-layout/masonry.pkgd.min.js HTTP/1.1" 200 7652 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CLt0T0a0]
61.151.207.141 - - [11/Apr/2019:22:25:17 +0800] "GET http://mayubin.xyz/js/front.js HTTP/1.1" 200 871 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[CLt0T0a0]
117.136.46.106 - - [11/Apr/2019:22:53:39 +0800] "GET http://mayubin.xyz/favicon.ico HTTP/1.1" 404 652 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[Lt200T0a0]
117.136.46.106 - - [11/Apr/2019:22:53:40 +0800] "GET http://mayubin.xyz/favicon.ico HTTP/1.1" 404 652 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[Lt0T0a0]
117.136.46.106 - - [11/Apr/2019:22:53:46 +0800] "GET http://mayubin.xyz/img/slider/2.jpg HTTP/1.1" 200 43771 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVLt401T0a304]
117.136.46.106 - - [11/Apr/2019:22:53:46 +0800] "GET http://mayubin.xyz/img/slider/3.jpg HTTP/1.1" 200 19505 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVLt501T0a304]
117.136.46.106 - - [11/Apr/2019:22:53:47 +0800] "GET http://mayubin.xyz/img/slider/1.jpg HTTP/1.1" 200 12708 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVLt602T0a304]
61.151.178.169 - - [11/Apr/2019:22:54:42 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[Ct0T0a0]
61.129.8.199 - - [11/Apr/2019:22:54:42 +0800] "GET http://mayubin.xyz/index.html HTTP/1.1" 200 2491 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt215T0a304]
58.246.221.142 - - [11/Apr/2019:22:54:42 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[CVt215T0a304]
117.136.46.106 - - [11/Apr/2019:23:16:02 +0800] "GET http://mayubin.xyz/favicon.ico HTTP/1.1" 404 652 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[Lt200T0a0]
